,Unnamed: 0,code,最新价,最新涨跌幅,market_code,股票代码,流通a股[20100104],股票简称,dde大单净流入量[20100104],资金流向[20100104],dde大单净量[20100104],集中度90[20100104],主力资金流向[20100104],主力卖出金额[20100104],90%成本上限[20100104],主力买入金额[20100104],平均成本[20100104],资金流出inner[20100104],收盘获利[20100104],集中度70[20100104],90%成本下限[20100104],资金流入inner[20100104]
35,,002868,26.41,-1.822,33,002868.SZ,,绿康生化,,,,,,,,,,,,,,
36,,002798,7.09,2.161,33,002798.SZ,,帝欧家居,,,,,,,,,,,,,,
37,,002787,6.02,1.861,33,002787.SZ,,华源控股,,,,,,,,,,,,,,
38,,600998,11.83,2.424,17,600998.SH,,九州通,,,,,,,,,,,,,,
39,,600919,7.41,1.230,17,600919.SH,,江苏银行,,,,,,,,,,,,,,
40,,600917,7.96,1.015,17,600917.SH,,重庆燃气,,,,,,,,,,,,,,
41,,002758,12.84,6.468,33,002758.SZ,,浙农股份,,,,,,,,,,,,,,
42,,600838,6.03,1.858,17,600838.SH,400881981.0,上海九百,6471747.0,9657236.0,1.61437713,15.371,36870405.0,95143476.0,9.57,132013881.0,8.31,222723418.0,97.489,10.87,7.02,232380654.0
43,,600877,13.23,1.302,17,600877.SH,687282040.0,声光电科,3221882.0,36770873.0,0.468786,18.686,22982608.0,23647166.0,8.67,46629774.0,7.95,54127816.0,60.03,12.525,5.94,90898689.0
44,,002867,11.69,2.364,33,002867.SZ,,周大生,,,,,,,,,,,,,,
45,,002851,29.33,4.750,33,002851.SZ,,麦格米特,,,,,,,,,,,,,,
46,,600865,9.07,2.370,17,600865.SH,260362047.0,百大集团,-1981574.0,-17568861.0,-0.76108405,20.621,-24497231.0,33863355.0,10.88,9366124.0,9.36,53306592.0,51.409,12.206,7.16,35737731.0
47,,002850,98.19,1.331,33,002850.SZ,,科达利,,,,,,,,,,,,,,
48,,002789,13.84,0.728,33,002789.SZ,,建艺集团,,,,,,,,,,,,,,
49,,300006,3.93,3.150,33,300006.SZ,18400000.0,莱美药业,4558.0,-561884.0,0.02477174,12.0,199787.0,1192952.0,5.32,1392739.0,4.37,7580317.0,47.119,8.934,4.18,7018433.0
50,,600977,10.15,1.399,17,600977.SH,,中国电影,,,,,,,,,,,,,,
51,,600979,3.38,0.297,17,600979.SH,237846073.0,广安爱众,-125153.0,-2972642.0,-0.05261933,17.241,-2094966.0,2094966.0,3.06,0.0,2.74,9336708.0,43.396,10.189,2.16,6364066.0
52,,600987,7.48,0.403,17,600987.SH,252694000.0,航民股份,-585155.0,-6038798.0,-0.23156664,29.969,-2486215.0,5796253.0,2.06,3310038.0,1.74,17709078.0,91.52,18.675,1.11,11670280.0
53,,002776,2.31,0.873,33,002776.SZ,,ST柏龙,,,,,,,,,,,,,,
54,,600889,4.82,2.336,17,600889.SH,255891069.0,南京化纤,25611.0,-2173303.0,0.01000856,7.384,-128916.0,1829103.0,8.58,1700187.0,8.22,9521366.0,21.665,5.093,7.4,7348063.0
55,,600981,2.64,0.380,17,600981.SH,309663900.0,汇鸿集团,693096.0,8385450.0,0.22382202,11.148,5360809.0,5638530.0,6.63,10999339.0,6.04,36473694.0,81.992,7.426,5.3,44859144.0
56,,600844,3.18,0.633,17,600844.SH,108676537.0,丹化科技,-13742.0,2601976.0,-0.01264486,13.571,2123076.0,6988691.0,15.9,9111767.0,13.95,16003736.0,57.191,9.575,12.1,18605712.0
57,,300016,6.69,3.400,33,300016.SZ,17000000.0,北陆药业,-23530.0,-1907950.0,-0.13841176,12.353,-815088.0,1164931.0,5.73,349843.0,4.64,5546805.0,38.383,9.96,4.47,3638855.0
58,,600888,8.20,1.990,17,600888.SH,342058684.0,新疆众和,1213616.0,17668161.0,0.3547976,11.296,17305313.0,11651623.0,6.7,28956936.0,6.18,28760484.0,66.837,7.947,5.34,46428645.0
59,,600985,16.20,-0.185,17,600985.SH,59638399.0,淮北矿业,-126308.0,-14392775.0,-0.21178972,9.688,-4156293.0,6375355.0,6.51,2219062.0,6.07,23243465.0,56.991,6.24,5.36,8850690.0
60,,002863,5.47,1.862,33,002863.SZ,,今飞凯达,,,,,,,,,,,,,,
61,,002877,6.77,1.347,33,002877.SZ,,智能自控,,,,,,,,,,,,,,
62,,600876,20.30,2.164,17,600876.SH,71000000.0,洛阳玻璃,-65767.0,-2482451.0,-0.09262958,17.47,-874075.0,1657443.0,7.8,783368.0,6.96,6706944.0,99.18,12.353,5.48,4224493.0
63,,600996,12.16,-3.030,17,600996.SH,,贵广网络,,,,,,,,,,,,,,
64,,600880,5.53,9.940,17,600880.SH,241594508.0,博瑞传播,1247002.0,41990759.0,0.51615495,17.193,38101659.0,8970282.0,10.02,47071941.0,8.67,27642091.0,99.956,12.414,7.08,69632850.0
65,,600993,21.95,3.685,17,600993.SH,165356575.0,马应龙,-20902.0,-535130.0,-0.01264056,25.98,2200279.0,6873780.0,12.85,9074059.0,10.9,22203016.0,93.132,20.976,7.55,21667886.0
66,,600847,18.35,3.848,17,600847.SH,88660000.0,万里股份,0.0,-1298276.0,0,18.492,0.0,0.0,13.2,0.0,11.28,1835067.0,53.298,11.587,9.08,536791.0
67,,601158,5.25,-0.190,17,601158.SH,,重庆水务,,,,,,,,,,,,,,
68,,300012,21.56,6.259,33,300012.SZ,16800000.0,华测检测,-48570.0,-1919652.0,-0.28910714,14.856,-521352.0,2243969.0,2.59,1722617.0,2.01,9469343.0,44.613,11.364,1.92,7549691.0
69,,600990,27.62,0.987,17,600990.SH,58800000.0,四创电子,-36815.0,-1162537.0,-0.06261054,23.426,2587064.0,4289579.0,19.6,6876643.0,17.36,11692735.0,69.966,18.317,12.16,10530198.0
70,,600893,45.21,4.435,17,600893.SH,146460165.0,航发动力,266194.0,22289415.0,0.18175181,15.829,12844058.0,13072798.0,12.44,25916856.0,11.64,28872196.0,55.589,11.273,9.04,51161611.0
71,,300008,3.93,1.550,33,300008.SZ,10080000.0,天海防务,-27707.0,-3626753.0,-0.27487103,9.821,-1783227.0,1783227.0,5.2,0.0,4.53,6729886.0,38.342,7.889,4.27,3103133.0
72,,002774,6.15,2.500,33,002774.SZ,,快意电梯,,,,,,,,,,,,,,
73,,002809,10.04,0.200,33,002809.SZ,,红墙股份,,,,,,,,,,,,,,
74,,300035,21.74,1.305,33,300035.SZ,12400000.0,中科电气,22819.0,2642470.0,0.18402419,5.156,567092.0,1395244.0,6.22,1962336.0,5.73,13269413.0,29.084,3.425,5.61,15911883.0
75,,600882,32.82,4.257,17,600882.SH,213726422.0,妙可蓝多,-179000.0,-2265291.0,-0.08375193,9.395,-1423029.0,1423029.0,7.86,0.0,7.29,5790316.0,42.833,6.612,6.51,3525025.0
76,,601101,7.18,0.560,17,601101.SH,,昊华能源,,,,,,,,,,,,,,
77,,601218,4.51,1.348,17,601218.SH,,吉鑫科技,,,,,,,,,,,,,,
78,,600885,36.11,3.230,17,600885.SH,153743772.0,宏发股份,-100960.0,-1320629.0,-0.0656677,11.989,-1000326.0,1000326.0,4.11,0.0,3.84,6977391.0,17.596,8.311,3.23,5656762.0
79,,300010,3.30,7.143,33,300010.SZ,21200000.0,豆神教育,-5000.0,612594.0,-0.02358491,14.247,-732852.0,1514905.0,8.34,782053.0,6.56,7613245.0,20.643,11.08,6.26,8225839.0
80,,300014,92.00,0.767,33,300014.SZ,17600000.0,亿纬锂能,8949.0,-6244816.0,0.05084659,12.195,354749.0,340739.0,2.3,695488.0,1.89,10444843.0,41.917,9.677,1.8,4200027.0
81,,002801,28.42,5.259,33,002801.SZ,,微光股份,,,,,,,,,,,,,,
82,,300039,5.50,3.774,33,300039.SZ,27400000.0,上海凯宝,,,,,,,,,,,,,,
83,,300043,2.83,1.434,33,300043.SZ,0.0,星辉娱乐,,,,,,,,,,,,,,
84,,300036,17.04,0.948,33,300036.SZ,15200000.0,超图软件,-99033.0,-8980785.0,-0.65153289,8.817,-2549880.0,5883883.0,7.22,3334003.0,6.91,31714465.0,40.308,6.129,6.05,22733680.0
85,,600884,21.30,2.404,17,600884.SH,299571027.0,杉杉股份,-1849403.0,-40056019.0,-0.61735042,24.528,-25189876.0,39152961.0,5.28,13963085.0,4.62,83388560.0,63.447,16.895,3.2,43332541.0
86,,300001,15.41,1.918,33,300001.SZ,26880000.0,特锐德,-77770.0,-7525732.0,-0.28932292,7.978,-3779194.0,4262577.0,6.97,483383.0,6.23,15073700.0,16.453,5.928,5.94,7547968.0
87,,601228,3.13,0.968,17,601228.SH,,广州港,,,,,,,,,,,,,,
88,,600900,22.96,-0.347,17,600900.SH,4909379777.0,长江电力,-4771005.0,-95228466.0,-0.09718142,27.922,-83394299.0,110762527.0,3.94,27368228.0,2.65,198374378.0,13.68,16.491,2.22,103145912.0
89,,002760,21.76,2.208,33,002760.SZ,,凤形股份,,,,,,,,,,,,,,
90,,601038,9.57,0.525,17,601038.SH,,一拖股份,,,,,,,,,,,,,,
91,,601166,16.51,1.288,17,601166.SH,3980000000.0,兴业银行,-5605392.0,-183574372.0,-0.14083899,28.462,-212555085.0,338344175.0,6.68,125789090.0,5.68,440367525.0,62.755,19.403,3.72,256793153.0
92,,601005,1.61,0.625,17,601005.SH,350000000.0,重庆钢铁,-2279490.0,-20261712.0,-0.65128286,6.588,-12469763.0,12469763.0,6.31,0.0,5.99,26384405.0,20.796,4.195,5.53,6122693.0
93,,601231,16.57,4.214,17,601231.SH,,环旭电子,,,,,,,,,,,,,,
94,,002791,91.88,6.775,33,002791.SZ,,坚朗五金,,,,,,,,,,,,,,
95,,601288,2.85,-0.350,17,601288.SH,,农业银行,,,,,,,,,,,,,,
96,,601258,1.09,0.926,17,601258.SH,,庞大集团,,,,,,,,,,,,,,
97,,300033,80.20,2.821,33,300033.SZ,13440000.0,同花顺,329370.0,57290211.0,2.45066964,9.299,28695220.0,18424592.0,4.29,47119812.0,3.86,65126420.0,77.278,6.46,3.56,122416631.0
98,,002848,11.08,7.573,33,002848.SZ,,高斯贝尔,,,,,,,,,,,,,,
99,,601225,21.87,1.156,17,601225.SH,,陕西煤业,,,,,,,,,,,,,,
0,,600897,14.45,0.697,17,600897.SH,297810000.0,厦门空港,-110017.0,-7774633.0,-0.03694201,17.391,-5188958.0,12997288.0,12.96,7808330.0,11.12,36802039.0,85.865,12.256,9.12,29027406.0
1,,601006,6.69,-0.149,17,601006.SH,12976757127.0,大秦铁路,-3174594.0,-35757624.0,-0.02446369,22.778,-32673014.0,96685996.0,6.63,64012982.0,5.31,158249714.0,28.645,13.793,4.17,122492090.0
2,,300013,4.17,1.460,33,300013.SZ,12000000.0,新宁物流,-24200.0,740068.0,-0.20166667,13.653,-797514.0,797514.0,9.24,0.0,7.29,5088857.0,30.965,7.813,7.02,5828925.0
